asset,label,class,protocol,apy,apy_pct,leverage,duration,budget,sims,prot_rate,liq_rate,avg_pct,avg_ann_pct,best_pct,worst_pct,median_pct,p10_pct,p25_pct,p75_pct,p90_pct,beat_morpho,beat_hold
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,2,90,82.81,1737,100.0,0.0,0.8467,3.43,1.05,0.63,0.85,0.71,0.77,0.92,0.97,51.3,47.55
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,2,120,110.26,1707,100.0,0.0,1.1338,3.45,1.39,0.87,1.12,0.96,1.04,1.25,1.32,46.75,53.19
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,2,180,164.94,1647,100.0,0.0,1.7279,3.5,2.25,1.31,1.7,1.51,1.6,1.84,2.02,51.24,52.28
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,2,270,246.38,1557,100.0,0.0,2.6494,3.58,3.28,1.86,2.64,2.34,2.47,2.84,2.98,65.06,42.07
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,2,365,331.62,1462,100.0,0.0,3.6816,3.68,4.56,2.99,3.67,3.19,3.44,3.91,4.19,76.68,40.9
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,3,30,27.68,1797,100.0,0.0,0.2805,3.41,0.37,0.17,0.28,0.25,0.27,0.3,0.31,52.7,42.24
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,3,60,55.28,1767,100.0,0.0,0.5667,3.45,0.78,0.32,0.58,0.43,0.51,0.62,0.68,56.59,42.84
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,3,90,82.81,1737,100.0,0.0,0.856,3.47,1.16,0.53,0.86,0.65,0.74,0.97,1.03,52.79,47.55
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,3,120,110.26,1707,100.0,0.0,1.1494,3.5,1.53,0.75,1.12,0.88,1.01,1.33,1.42,49.09,53.25
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,3,180,164.94,1647,100.0,0.0,1.7672,3.58,2.56,1.14,1.72,1.45,1.58,1.93,2.2,54.89,52.46
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,3,270,246.38,1557,100.0,0.0,2.7422,3.71,3.69,1.56,2.72,2.28,2.48,3.03,3.23,69.11,42.39
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,3,365,331.62,1462,100.0,0.0,3.8643,3.86,5.18,2.83,3.85,3.13,3.51,4.21,4.63,81.46,41.72
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,5,30,27.68,1797,100.0,0.0,0.283,3.44,0.44,0.1,0.29,0.23,0.26,0.31,0.33,56.65,42.24
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,5,60,55.28,1767,100.0,0.0,0.5759,3.5,0.93,0.17,0.6,0.35,0.49,0.67,0.76,58.18,42.95
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,5,90,82.81,1737,100.0,0.0,0.8745,3.55,1.39,0.32,0.88,0.53,0.69,1.07,1.17,53.71,47.67
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,5,120,110.26,1707,100.0,0.0,1.1806,3.59,1.81,0.51,1.14,0.73,0.95,1.48,1.63,51.44,53.43
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,5,180,164.94,1647,100.0,0.0,1.8457,3.74,3.16,0.8,1.77,1.31,1.53,2.12,2.57,57.44,52.76
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,5,270,246.38,1557,100.0,0.0,2.9278,3.96,4.5,0.95,2.9,2.16,2.49,3.41,3.75,71.8,44.38
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,5,365,331.62,1462,100.0,0.0,4.2297,4.23,6.42,2.5,4.2,3.0,3.64,4.8,5.51,83.99,43.43
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,10,30,27.68,1797,100.0,1.45,0.2899,3.53,0.6,0.0,0.3,0.18,0.24,0.34,0.39,58.15,42.24
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,10,60,55.28,1767,100.0,3.68,0.602,3.66,1.3,0.0,0.65,0.15,0.42,0.79,0.98,59.31,43.07
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,10,90,82.81,1737,100.0,5.76,0.9201,3.73,1.94,0.0,0.94,0.23,0.54,1.3,1.51,55.04,47.84
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,10,120,110.26,1707,100.0,6.56,1.2408,3.77,2.52,0.0,1.18,0.31,0.79,1.86,2.17,53.43,54.01
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,10,180,164.94,1647,100.0,5.53,1.9967,4.05,4.67,0.0,1.88,0.9,1.4,2.6,3.5,58.71,53.79
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,10,270,246.38,1557,100.0,6.62,3.2831,4.44,6.54,0.0,3.28,1.49,2.43,4.35,5.03,71.36,46.95
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,10,365,331.62,1462,100.0,4.72,5.0299,5.03,9.52,0.0,5.09,2.55,3.95,6.29,7.7,84.88,47.2
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,15,30,27.68,1797,100.0,4.56,0.3001,3.65,0.77,0.0,0.31,0.13,0.22,0.38,0.45,58.93,42.29
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,15,60,55.28,1767,100.0,12.17,0.6442,3.92,1.67,0.0,0.69,0.0,0.36,0.91,1.19,59.59,43.12
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,15,90,82.81,1737,100.0,17.21,0.9847,3.99,2.5,0.0,0.99,0.0,0.36,1.54,1.86,55.27,47.9
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,15,120,110.26,1707,100.0,21.32,1.2918,3.93,3.23,0.0,1.2,0.0,0.42,2.24,2.7,52.84,53.43
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,15,180,164.94,1647,100.0,20.04,2.0466,4.15,6.18,0.0,1.87,0.0,0.85,3.07,4.42,54.89,51.97
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,15,270,246.38,1557,100.0,23.25,3.3855,4.58,8.59,0.0,3.53,0.0,1.29,5.29,6.31,65.83,45.79
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,15,365,331.62,1462,100.0,21.34,5.1978,5.2,12.63,0.0,5.57,0.0,2.24,7.77,9.88,72.02,47.47
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,20,30,27.68,1797,100.0,7.57,0.313,3.81,0.93,0.0,0.32,0.07,0.21,0.41,0.51,59.71,42.29
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,20,60,55.28,1767,100.0,17.77,0.7002,4.26,2.05,0.0,0.74,0.0,0.29,1.02,1.4,59.71,43.12
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,20,90,82.81,1737,100.0,22.16,1.0825,4.39,3.06,0.0,1.03,0.0,0.17,1.78,2.2,54.92,47.9
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,20,120,110.26,1707,100.0,25.66,1.417,4.31,3.94,0.0,1.21,0.0,0.0,2.62,3.23,52.49,53.9
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,20,180,164.94,1647,100.0,26.65,2.1704,4.4,7.69,0.0,1.77,0.0,0.0,3.51,5.35,51.91,51.85
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,20,270,246.38,1557,100.0,30.31,3.6126,4.88,10.63,0.0,3.63,0.0,0.0,6.2,7.59,60.63,46.31
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,20,365,331.62,1462,100.0,28.93,5.6785,5.68,15.73,0.0,5.89,0.0,0.0,9.13,12.07,66.42,59.51
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,30,30,27.68,1797,100.0,11.85,0.3428,4.17,1.26,0.0,0.34,0.0,0.17,0.48,0.62,60.04,42.46
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,30,60,55.28,1767,100.0,26.03,0.8144,4.95,2.79,0.0,0.83,0.0,0.0,1.26,1.82,58.8,43.18
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,30,90,82.81,1737,100.0,33.39,1.2524,5.08,4.17,0.0,0.98,0.0,0.0,2.24,2.84,52.39,48.36
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,30,120,110.26,1707,100.0,37.26,1.6131,4.91,5.35,0.0,1.07,0.0,0.0,3.32,4.25,49.27,53.25
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,30,180,164.94,1647,100.0,42.14,2.3348,4.73,10.71,0.0,1.21,0.0,0.0,3.98,7.2,45.11,53.37
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,30,270,246.38,1557,100.0,46.11,3.8662,5.23,14.71,0.0,2.46,0.0,0.0,7.81,10.13,49.84,59.22
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,30,365,331.62,1462,100.0,44.39,5.9733,5.97,21.94,0.0,4.44,0.0,0.0,11.21,16.32,53.49,67.17
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,50,30,27.68,1797,100.0,24.49,0.3999,4.87,1.91,0.0,0.37,0.0,0.03,0.6,0.84,58.65,42.57
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,50,60,55.28,1767,100.0,38.43,1.0008,6.09,4.29,0.0,0.89,0.0,0.0,1.67,2.52,53.42,41.88
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,50,90,82.81,1737,100.0,48.47,1.4554,5.9,6.4,0.0,0.32,0.0,0.0,2.96,3.9,44.27,47.44
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,50,120,110.26,1707,100.0,54.77,1.8029,5.48,8.19,0.0,0.0,0.0,0.0,3.7,5.82,40.25,54.36
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,50,180,164.94,1647,100.0,60.53,2.6318,5.34,16.74,0.0,0.0,0.0,0.0,4.15,10.89,34.24,59.87
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,50,270,246.38,1557,100.0,61.91,4.2006,5.68,22.87,0.0,0.0,0.0,0.0,8.75,14.16,36.8,60.12
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,50,365,331.62,1462,100.0,62.24,6.5009,6.5,34.36,0.0,0.0,0.0,0.0,13.23,24.31,37.21,50.75
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,75,30,27.68,1797,100.0,32.89,0.4807,5.85,2.73,0.0,0.4,0.0,0.0,0.76,1.11,56.32,42.57
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,75,60,55.28,1767,100.0,48.61,1.226,7.46,6.16,0.0,0.28,0.0,0.0,2.12,3.49,48.16,41.48
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,75,90,82.81,1737,100.0,58.95,1.7546,7.12,9.19,0.0,0.0,0.0,0.0,3.67,5.32,38.0,46.98
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,75,120,110.26,1707,100.0,63.44,2.1327,6.49,11.72,0.0,0.0,0.0,0.0,3.73,8.0,33.63,59.29
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,75,180,164.94,1647,100.0,69.28,2.9262,5.93,24.29,0.0,0.0,0.0,0.0,3.97,13.3,28.29,66.73
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,75,270,246.38,1557,100.0,70.01,4.7136,6.37,33.07,0.0,0.0,0.0,0.0,8.83,18.02,29.42,52.73
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,75,365,331.62,1462,100.0,72.02,7.1213,7.12,49.88,0.0,0.0,0.0,0.0,7.72,31.53,27.63,41.18
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,100,30,27.68,1797,100.0,38.17,0.56,6.81,3.55,0.0,0.41,0.0,0.0,0.9,1.36,53.98,42.57
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,100,60,55.28,1767,100.0,53.54,1.4597,8.88,8.03,0.0,0.0,0.0,0.0,2.58,4.45,44.99,42.16
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,100,90,82.81,1737,100.0,63.39,2.0819,8.44,11.97,0.0,0.0,0.0,0.0,4.39,6.8,34.54,55.21
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,100,120,110.26,1707,100.0,67.14,2.5192,7.66,15.22,0.0,0.0,0.0,0.0,3.87,10.14,30.99,75.69
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,100,180,164.94,1647,100.0,72.86,3.3621,6.82,31.84,0.0,0.0,0.0,0.0,2.27,13.25,25.68,63.93
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,100,270,246.38,1557,100.0,73.67,5.5337,7.48,43.27,0.0,0.0,0.0,0.0,9.25,22.22,26.27,49.58
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,100,365,331.62,1462,100.0,75.99,7.9828,7.98,65.4,0.0,0.0,0.0,0.0,0.0,37.68,23.73,37.28
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,1,30,19.93,1797,100.0,0.0,0.1986,2.42,0.25,0.15,0.2,0.19,0.19,0.2,0.21,33.33,55.15
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,1,60,39.82,1767,100.0,0.0,0.395,2.4,0.48,0.32,0.39,0.37,0.38,0.41,0.43,32.82,60.16
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,1,90,59.67,1737,100.0,0.0,0.5901,2.39,0.71,0.46,0.59,0.54,0.56,0.62,0.64,34.25,60.74
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,1,120,79.48,1707,100.0,0.0,0.7843,2.39,0.94,0.56,0.79,0.71,0.74,0.82,0.86,38.25,57.64
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,1,180,118.98,1647,100.0,0.0,1.1684,2.37,1.41,0.84,1.17,1.02,1.09,1.24,1.33,35.15,60.72
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,1,270,177.94,1557,100.0,0.0,1.7347,2.35,2.11,1.27,1.72,1.52,1.59,1.85,1.99,33.08,65.83
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,1,365,239.79,1462,100.0,0.0,2.3057,2.31,2.96,1.86,2.27,2.02,2.14,2.39,2.74,18.26,81.74
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,2,30,19.93,1797,100.0,0.0,0.1978,2.41,0.29,0.11,0.2,0.18,0.19,0.21,0.22,39.34,55.2
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,2,60,39.82,1767,100.0,0.0,0.3919,2.38,0.56,0.24,0.39,0.34,0.36,0.42,0.45,38.09,60.16
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,2,90,59.67,1737,100.0,0.0,0.5835,2.37,0.82,0.32,0.58,0.48,0.52,0.64,0.69,38.69,60.74
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,2,120,79.48,1707,100.0,0.0,0.7739,2.35,1.09,0.32,0.78,0.62,0.68,0.85,0.93,42.36,57.64
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,2,180,118.98,1647,100.0,0.0,1.147,2.33,1.63,0.5,1.14,0.84,1.0,1.3,1.47,40.62,60.84
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,2,270,177.94,1557,100.0,0.0,1.6901,2.28,2.45,0.75,1.67,1.26,1.41,1.92,2.19,35.71,66.09
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,2,365,239.79,1462,100.0,0.0,2.2135,2.21,3.52,1.33,2.15,1.64,1.87,2.38,3.07,20.25,81.81
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,3,30,19.93,1797,100.0,0.0,0.1971,2.4,0.34,0.06,0.2,0.17,0.18,0.21,0.23,42.01,55.2
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,3,60,39.82,1767,100.0,0.0,0.3888,2.37,0.64,0.17,0.38,0.31,0.34,0.44,0.48,39.5,60.16
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,3,90,59.67,1737,100.0,0.0,0.577,2.34,0.94,0.19,0.57,0.43,0.49,0.67,0.74,39.55,60.79
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,3,120,79.48,1707,100.0,0.0,0.7634,2.32,1.23,0.08,0.77,0.53,0.63,0.88,1.0,43.59,57.64
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,3,180,118.98,1647,100.0,0.0,1.1255,2.28,1.85,0.15,1.12,0.67,0.9,1.35,1.62,41.65,60.9
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,3,270,177.94,1557,100.0,0.0,1.6455,2.22,2.79,0.24,1.61,0.99,1.22,1.99,2.4,36.03,66.15
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,3,365,239.79,1462,100.0,0.0,2.1212,2.12,4.08,0.79,2.02,1.26,1.61,2.38,3.41,21.89,81.81
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,5,30,19.93,1797,100.0,0.5,0.1957,2.38,0.44,0.0,0.2,0.16,0.17,0.22,0.25,44.35,55.2
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,5,60,39.82,1767,100.0,2.09,0.3803,2.31,0.8,0.0,0.37,0.25,0.3,0.46,0.53,40.29,60.16
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,5,90,59.67,1737,100.0,2.19,0.5606,2.27,1.17,0.0,0.55,0.31,0.41,0.71,0.83,40.47,60.79
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,5,120,79.48,1707,100.0,3.34,0.7427,2.26,1.52,0.0,0.75,0.34,0.51,0.94,1.13,44.11,57.7
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,5,180,118.98,1647,100.0,4.19,1.081,2.19,2.29,0.0,1.07,0.29,0.7,1.45,1.9,42.26,61.08
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,5,270,177.94,1557,100.0,2.83,1.5606,2.11,3.46,0.0,1.5,0.47,0.85,2.13,2.82,36.93,66.22
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,5,365,239.79,1462,100.0,8.28,1.9126,1.91,5.2,0.0,1.77,0.39,1.02,2.36,4.08,22.98,81.94
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,10,30,19.93,1797,100.0,6.46,0.1896,2.31,0.68,0.0,0.19,0.1,0.14,0.24,0.3,44.18,55.26
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,10,60,39.82,1767,100.0,11.38,0.3633,2.21,1.2,0.0,0.34,0.0,0.18,0.52,0.67,39.62,60.16
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,10,90,59.67,1737,100.0,14.34,0.5236,2.12,1.74,0.0,0.48,0.0,0.17,0.82,1.06,39.44,60.68
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,10,120,79.48,1707,100.0,20.8,0.6922,2.11,2.25,0.0,0.64,0.0,0.09,1.06,1.46,42.18,57.82
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,10,180,118.98,1647,100.0,30.72,1.0309,2.09,3.39,0.0,0.9,0.0,0.0,1.72,2.61,41.65,61.51
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,10,270,177.94,1557,100.0,43.22,1.3356,1.81,5.14,0.0,0.84,0.0,0.0,2.37,3.85,32.5,65.25
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,10,365,239.79,1462,100.0,54.1,1.4284,1.43,8.0,0.0,0.0,0.0,0.0,1.83,5.77,19.7,79.21
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,15,30,19.93,1797,100.0,9.02,0.189,2.3,0.92,0.0,0.18,0.04,0.11,0.26,0.34,44.07,55.2
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,15,60,39.82,1767,100.0,21.56,0.361,2.2,1.6,0.0,0.29,0.0,0.05,0.56,0.8,39.11,60.16
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,15,90,59.67,1737,100.0,32.99,0.5312,2.15,2.31,0.0,0.41,0.0,0.0,0.92,1.29,39.03,60.62
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,15,120,79.48,1707,100.0,40.13,0.6815,2.07,2.98,0.0,0.44,0.0,0.0,1.16,1.76,39.78,57.18
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,15,180,118.98,1647,100.0,50.94,0.9761,1.98,4.5,0.0,0.0,0.0,0.0,1.83,3.3,36.31,61.99
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,15,270,177.94,1557,100.0,63.07,1.2295,1.66,6.81,0.0,0.0,0.0,0.0,2.22,4.79,26.53,64.29
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,15,365,239.79,1462,100.0,73.05,1.4336,1.43,10.81,0.0,0.0,0.0,0.0,0.56,7.46,18.4,77.7
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,20,30,19.93,1797,100.0,13.41,0.1875,2.28,1.15,0.0,0.17,0.0,0.07,0.28,0.39,43.41,55.04
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,20,60,39.82,1767,100.0,36.33,0.3645,2.22,2.0,0.0,0.23,0.0,0.0,0.61,0.93,37.58,60.16
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,20,90,59.67,1737,100.0,46.17,0.5265,2.14,2.88,0.0,0.15,0.0,0.0,0.96,1.5,35.29,59.99
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,20,120,79.48,1707,100.0,53.6,0.6653,2.02,3.7,0.0,0.0,0.0,0.0,1.23,2.0,34.86,56.65
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,20,180,118.98,1647,100.0,62.54,0.9212,1.87,5.33,0.0,0.0,0.0,0.0,1.62,3.34,29.99,60.9
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,20,270,177.94,1557,100.0,69.56,1.3226,1.79,8.49,0.0,0.0,0.0,0.0,1.55,5.79,23.51,62.88
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,20,365,239.79,1462,100.0,79.62,1.6569,1.66,13.61,0.0,0.0,0.0,0.0,0.0,9.15,17.72,77.22
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,30,30,19.93,1797,100.0,30.72,0.1906,2.32,1.63,0.0,0.12,0.0,0.0,0.31,0.48,42.68,54.92
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,30,60,39.82,1767,100.0,52.01,0.38,2.31,2.7,0.0,0.0,0.0,0.0,0.63,1.15,33.9,59.99
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,30,90,59.67,1737,100.0,60.62,0.5261,2.13,4.02,0.0,0.0,0.0,0.0,0.84,1.71,29.25,59.93
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,30,120,79.48,1707,100.0,65.14,0.6479,1.97,5.16,0.0,0.0,0.0,0.0,1.18,2.35,28.71,56.77
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,30,180,118.98,1647,100.0,70.49,0.9834,1.99,7.39,0.0,0.0,0.0,0.0,1.51,3.28,26.17,61.51
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,30,270,177.94,1557,100.0,74.12,1.6244,2.2,11.85,0.0,0.0,0.0,0.0,0.35,7.79,21.64,64.61
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,30,365,239.79,1462,100.0,81.26,2.2418,2.24,19.22,0.0,0.0,0.0,0.0,0.0,12.52,17.72,79.07
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,50,30,19.93,1797,100.0,47.86,0.2227,2.71,2.59,0.0,0.03,0.0,0.0,0.38,0.66,41.01,54.87
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,50,60,39.82,1767,100.0,64.01,0.4696,2.86,4.23,0.0,0.0,0.0,0.0,0.71,1.59,30.84,59.54
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,50,90,59.67,1737,100.0,70.87,0.6246,2.53,6.3,0.0,0.0,0.0,0.0,0.48,2.35,24.01,59.76
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,50,120,79.48,1707,100.0,73.87,0.7442,2.26,8.07,0.0,0.0,0.0,0.0,0.5,2.97,23.67,57.23
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,50,180,118.98,1647,100.0,76.81,1.1206,2.27,11.5,0.0,0.0,0.0,0.0,0.0,4.11,22.28,62.42
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,50,270,177.94,1557,100.0,81.5,1.8433,2.49,18.25,0.0,0.0,0.0,0.0,0.0,9.26,17.15,74.18
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,50,365,239.79,1462,100.0,84.95,3.09,3.09,30.43,0.0,0.0,0.0,0.0,0.0,19.27,15.05,90.77
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,75,30,19.93,1797,100.0,55.09,0.271,3.3,3.78,0.0,0.0,0.0,0.0,0.45,0.87,38.84,54.42
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,75,60,39.82,1767,100.0,69.1,0.5849,3.56,6.14,0.0,0.0,0.0,0.0,0.74,2.1,27.39,59.42
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,75,90,59.67,1737,100.0,76.4,0.7584,3.08,9.15,0.0,0.0,0.0,0.0,0.0,3.09,21.42,59.53
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,75,120,79.48,1707,100.0,78.73,0.8515,2.59,11.71,0.0,0.0,0.0,0.0,0.0,3.24,19.74,58.76
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,75,180,118.98,1647,100.0,81.48,1.2771,2.59,16.48,0.0,0.0,0.0,0.0,0.0,5.38,18.09,71.28
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,75,270,177.94,1557,100.0,85.87,1.8899,2.55,26.49,0.0,0.0,0.0,0.0,0.0,7.32,13.17,74.63
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,75,365,239.79,1462,100.0,88.44,3.547,3.55,44.44,0.0,0.0,0.0,0.0,0.0,15.2,11.56,87.28
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,100,30,19.93,1797,100.0,58.65,0.3172,3.86,4.97,0.0,0.0,0.0,0.0,0.52,1.05,37.12,54.48
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,100,60,39.82,1767,100.0,72.16,0.6925,4.21,8.06,0.0,0.0,0.0,0.0,0.64,2.57,25.81,59.54
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,100,90,59.67,1737,100.0,78.64,0.8964,3.64,12.0,0.0,0.0,0.0,0.0,0.0,3.75,20.09,59.99
re_austin,Austin,Real Estate,Aave V3,0.0245678,2.46,100,120,79.48,1707,100.0,80.37,0.985,3.0,15.34,0.0,0.0,0.0,0.0,0.0,3.7,18.51,63.5
